YEAR,SITE,DISTANCE,HEIGHT,BALANUS,CHTHAMALUS,TETRACLITA,MYTILUS,M_PAPILLATUS,M_JARDINII,MASTO_CRUST,ENDOCLADIA,M_AFFINIS,M_FLACCIDA,M_LEPTO,GASTROCLONIU,CORALLINA,HILDENBRANDI,EGREGIA,FUCUS,SILVETIA,PHYLLOSPADIX,CORALLINE_CRUST,POLLICIPES,CYANO_CRUST,DIATOM,PIKEA,PORPHYRA,HESPEROPHYCHUS,CLADOPHORA,DOCECACERIA,TUNICATE,CODIUM,RED_CRUST,ORANGE SPONGE,C_CANALICULATUS,ANALEPUS,BARE,SUM_SESSILE,A_XANTHO,A_SOLA,A_ELEGAN,SERPULORBIS,L_KEENAE,L_SCUTULATA,T_FUNEBRALIS,T_BRUNNEA,NUTTALINA,L_GIGANTEA,NUCELLA,L_SCABRA,S_PURPURATUS,LIMPET,MOPALIA,PAGURUS,PACHYGRAPSUS,OPHIUROID,L_DIGITALIS,CYANOPLAX,OCENEBRINA,SUM_MOBILE
2009,exposed,10.67,1.27,0.04,0,0.5,0.15,0,,0,0.03,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0.72,1,,,,0,0,,,,,,,,,,,,,,,,1
2009,exposed,11.1,0.925,0,0,0.3,0.03,0,,0,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0.33,4,,,,0,0,,,,,,,,,,,,,,,,4
2009,exposed,11.6,0.86,0.04,0.005,0.5,0.08,0,,0,0.04,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0.665,0,,,,0,0,,,,,,,,,,,,,,,,0
2009,exposed,12.5,0.705,0.01,0,0.01,0.01,0,,0.04,0.02,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0.09,3,,,,0,0,,,,,,,,,,,,,,,,3
2009,exposed,12.67,0.63,0.02,0,0.01,0,0,,0,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0.03,14,,,,0,0,,,,,,,,,,,,,,,,14
2009,exposed,13.2,1.06,0.04,0,0.25,0.01,0,,0,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0.3,0,,,,0,0,,,,,,,,,,,,,,,,0
2009,exposed,13.67,1.59,0,0,0.12,0.65,0,,0,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0.77,0,,,,0,0,,,,,,,,,,,,,,,,0
2009,exposed,14.14,1.78,0,0,0,1,0,,0,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,1,0,,,,0,0,,,,,,,,,,,,,,,,0
2009,exposed,14.67,1.545,0,0,0.02,1,0,,0,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,1.02,0,,,,0,0,,,,,,,,,,,,,,,,0
2010,exposed,12,0.81,0.01,0.04,0.12,0,0,,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,12,,0,,,,,,,,,,,,,,,,,,,12
2010,exposed,16,0.9,0.09,0,0,0.16,0,,0,0,,,,,0.2,,0.9,,,,,,,,,,,,,,,,,,,,1.35,0,0,5,,,,,,,,,,,,,,,,,,,5
2010,exposed,17,0.925,0.03,0,0,0.16,0,,0,0,,,,,0.68,,0.06,,,,,,,,,,,,,,,,,,,,0.93,,0,7,,,,,,,,,,,,,,,,,,,7
2010,exposed,16.5,0.98,0.08,0,0,0.28,0,,0,0,,,,,0.5,,0.04,,,,,,,,,,,,,,,,,,,,0.9,,0,4,0,,,,,,,,,,,,,,,,,,4
2010,exposed,11,1,0,0,0.64,0.04,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.68,,0,0,0,,,,,,,,,,,,,,,,,,0
2010,exposed,15.5,1.13,0,0,0.01,0.88,0,,0,0,,,0,,0.4,,,,,,,,,,,,,,,,,,,,,,1.29,,0,,0,,,,,,,,,,,,,,,,,,0
2010,exposed,10.5,1.16,0,0,0.2,0.01,0,,0,0,,,0,,0.55,,,,,,,,,,,,,,,,,,,,,,0.76,,0,,0,,,,,,,,,,,,,,,,,,0
2010,exposed,12.5,1.22,0.25,0.2,0.5,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,0,,,,1,,,,,,,,,,,,,,1
2010,exposed,15,1.37,0,0,0,1,0,,0,0,,,0,,0.16,,,,,,,,,,,,,,,,,,,,,,1.16,0,,,0,,,,,,,,,,,,,,,,,,0
2010,exposed,10,1.42,0,0,0.2,0.04,0,,0.005,0,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,0.345,4,,,0,,,,,,,,,,,,,,,,,,4
2010,exposed,9.5,1.43,0.01,0,0.4,0.16,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0,,,,,,,,,,,,,,,,,,,,,0
2010,exposed,9,1.49,0,0,0.65,0.18,0,,0,0.08,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,0.965,3,,,,,,,,,,,,,,,,,,,,,3
2010,exposed,14,1.59,0.04,0.02,0,0.52,0,,0,0,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,0.78,2,,,,,,,,,,,,,,,,,,,,,2
2010,exposed,8.5,1.715,0.04,0.24,0,0.64,0,,0.06,0.02,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,1.02,2,,,,,,,,,,,,,,,,,,,,,2
2010,exposed,13,1.8,0.16,0,0.01,0.96,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,0,,,,,,,,,,,,,,,,,,,,,0
2010,exposed,8,1.95,0.02,0.0025,0,0.85,0,,0.005,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,4,,,,,,,,,,,,,,,,,,,,,4
2010,exposed,7.5,1.96,0.01,0,0,0.81,0,,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,0,,,,,,,,,,,,,,,,,,,,,0
2010,exposed,7,2.03,0.04,0.02,0,0.32,0.04,,0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,15,,,,,,,,,,,,,,,,,,,,,15
2010,exposed,13.5,2.04,0.01,0,0,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0,,,,,,,,,,,,,,,,,,,,,0
2010,exposed,6.5,2.59,0,0,0.01,0.12,0,,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,0,,,,,,,,,,,,,,,,,0
2010,exposed,6,2.65,0.08,0.01,0,0.08,0.04,,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,1,,,,,,,,,,,,,,,,,1
2010,exposed,5,2.77,0.04,0.36,0,0,0.02,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,4,,0,,,,,,,,,,,,,,,4
2010,exposed,4,2.8,0.02,0.04,0,0,0.01,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,22,0,2,,,,,,,,,,,,,,,24
2010,exposed,4.5,2.82,0.02,0.06,0,0,0.01,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,3,2,1,,,,,,,,,,,,,,,6
2010,exposed,5.5,2.95,0,0.04,0,0,0,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,2,1,0,,,,,,,,,,,,,,,3
2010,exposed,3,3.16,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,13,0,,,,,,,,,,,,,,,,13
2010,exposed,3.5,3.22,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,0
2010,exposed,2.5,3.37,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,5,4,,,,,,,,,,,,,,,,9
2010,exposed,1.5,3.58,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,6,0,,,,,,,,,,,,,,,,6
2010,exposed,2,3.77,0,0,0,0.01,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,22,2,,,,,,,,,,,,,,,,24
2010,exposed,1,3.82,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,0
2010,exposed,0.5,4.15,0,0,0,0,0,,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,3,1,,,,,,,,,,,,,,,,4
2010,protected,22.5,-0.18,0,0,0,0,0,,0,0,0,,0,,,,,,,0.9,,,,,,,,,,,,,,,,,0.9,,0,,0,0,0,0,60,,,,,,,,,,,,,,60
2010,protected,20.5,-0.08,0,0,0,0,0,,0.04,0,0,,0.12,,0.16,,,,,0.4,,,,,,,,,,,,,,,,,0.72,,2,,1,0,,10,,,,,,,,,,,,,,,13
2010,protected,21,-0.08,0,0,0,0,0,,0,0,0,,0,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,0,,0,,,35,,,,,,,,,,,,,,,35
2010,protected,20,-0.03,0,0,0,0,0,,0,0,0,,0,0,,,,,,1,,,,,,,,,,,,,,,,,1,,0,,,,,32,,,,,,,,,,,,,,,32
2010,protected,19.5,-0.02,0,0,0,0,0,,0,0,0,,0.2,0.2,0.2,,,,,0,,,,,,,,,,,,,,,,,0.6,0,2,,,,,52,,,,,,,,,,,,,,,54
2010,protected,18,0.03,0,0,0,0,0,,0,0,0,,0.04,0,,,,,,0.6,,,,,,,,,,,,,,,,,0.64,0,1,,,,,14,,,,,,,,,,,,,,,15
2010,protected,21.5,0.04,0,0,0,0,0.01,,0,0,,,0,,,,,,,0.97,,,,,,,,,,,,,,,,,0.98,0,0,,0,,,80,,,,,,,,,,,,,,,80
2010,protected,22,0.05,0,0,0,0,0.01,,0,0.01,,,0,,,,,,,0.8,,,,,,,,,,,,,,,,,0.82,,0,,6,,,150,,,,,,,,,,,,,,,156
2010,protected,17.5,0.06,0,0,0,0,0,,0,0,,,0.2,0,,,,,,0.32,,,,,,,,,,,,,,,,,0.52,0,2,,0,,,12,,,,,,,,,,,,,,,14
2010,protected,19,0.06,0,0,0,0,0,,0.2,0,,,0.08,0.12,,,,,,0.01,,,,,,,,,,,,,,,,,0.41,0,4,,,,,93,,,,,,,,,,,,,,,97
2010,protected,18.5,0.07,0,0,0,0,0,,0,0,,,0.16,0,,,,,,0,,,,,,,,,,,,,,,,,0.16,0,2,,,,,37,,,,,,,,,,,,,,,39
2010,protected,17,0.08,0,0,0,0,0,,0,0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,1,,,,,143,,,,,,,,,,,,,,,144
2010,protected,15.5,0.12,0,0,0,0,0.01,,0,0,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,0.29,0,1,,,,,46,,,,,,,,,,,,,,,47
2010,protected,14.5,0.14,0,0,0,0,0.04,,0,0,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,0.16,0,3,,,,,6,,,,,,,,,,,,,,,9
2010,protected,16.5,0.16,0,0,0,0,0,,0,0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,1,,,,,125,,,,,,,,,,,,,,,126
2010,protected,14,0.17,0,0,0,0,0,,0,0,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,0
2010,protected,15,0.17,0,0,0,0,0,,0,0,,,0.28,0,,,,,,0,,,,,,,,,,,,,,,,,0.28,0,5,,,,,74,,,,,,,,,,,,,,,79
2010,protected,13,0.22,0,0,0,0,0.055,,0.08,0.03,,,0,0.04,,,,,,0.005,,,,,,,,,,,,,,,,,0.21,0,1,,,,,85,,,,,,,,,,,,,,,86
2010,protected,13.5,0.25,0,0,0,0,0,,0,0,,,0.16,0,,,,,,0,,,,,,,,,,,,,,,,,0.16,,1,,,,,6,,,,,,,,,,,,,,,7
2010,protected,12.5,0.37,0,0,0,0,0.16,,0.58,0.06,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.8,,2,0,,,,92,,,,,,,,,,,,,,,94
2010,protected,11.5,0.4,0,0,0,0,0,,0.64,0.04,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,0.76,0,0,4,,,,24,,,,,,,,,,,,,,,28
2010,protected,16,0.4,0,0,0,0,0,,0,0,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,0.84,0,2,0,,,,130,,,,,,,,,,,,,,,132
2010,protected,12,0.5,0,0,0,0,0.05,,0.47,0.2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0.72,0,3,0,,0,,37,0,,,,,,,,,,,,,,40
2010,protected,10,0.56,0,0,0,0,0.04,,0,0.16,0,,0.02,,,,,,,,,,,,,,,,,,,,,,,,0.22,0,1,15,,1,,0,11,,,,,,,,,,,,,,28
2010,protected,8.5,0.76,0,0,0,0,0.16,,0.06,0.36,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0.58,0,0,4,,0,,83,0,,,,,,,,,,,,,,87
2010,protected,9.5,0.83,0,0,0,0,0,,0.75,0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,0,2,,,,0,51,,,,,,,,,,,,,,53
2010,protected,11,0.88,0,0,0,0,0.28,,0,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,4,0,,,,3,0,,,,,,,,,,,,,,7
2010,protected,8,0.98,0,0,0,0,0.4,,0.01,0.16,0,,,,,,,,0.01,,,,,,,,,,,,,,,,,,0.58,,0,6,,,,26,,,,,,,,,,,,,,,32
2010,protected,9,1.11,0,0,0,0,0.35,,0,0.165,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.515,,,0,,,,19,,,,,,,,,,,,,,,19
2010,protected,5,1.15,0,0,0,0,0.11,,0,0.16,0,,,,0.05,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,51,,,,,,,,,,,,,,,51
2010,protected,6,1.25,0,0,0.005,0,0.12,,0.03,0.15,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0.305,0,0,,,,,0,,,,,,,,,,,,,,,0
2010,protected,4.5,1.32,0,0,0,0,0.5,,0,0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,1
2010,protected,7,1.34,0,0,0.01,0,0.44,,0,0.24,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.69,0,0,,,,,,,,,,,,,,,,,,,,0
2010,protected,6.5,1.59,0,0.04,0,0,0.04,,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,0
2010,protected,7.5,1.595,0.01,0,0,0.02,0.03,,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,0
2010,protected,4,1.6,0,0.4,0,0,0.04,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,11,,18,,,,,,,,,,,,,,,29
2010,protected,5.5,1.6,0,0.04,0,0,0.03,,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,0,,0,,,,,,,,,,,,,,,0
2010,protected,3,1.67,0.04,0,0,0,0,,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,29,,0,,,,,,,,,,,,,,,29
2010,protected,3.5,1.69,0,0.2,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0,,,,,,,,,,,,,,,,,0
2010,protected,2.5,1.72,0.02,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,0,0,,40,,,,,,,,,,,,,,40
